Name,App.,Minutes,Shots,Shots on Target,Shots in Box,Shots Outside Box,Headed Attempts,Big Chance,Big Chance Created,Goals,Goals inside Box,Goals outside Box,Headed Goal,Goal Involvement,Key Pass,Big Chance Created.1,Assists,Crosses (Tot.),Crosses (Succ.),Crosses Succ. %,Exp. Goals (xG),Non Penalty xG (NPxG),Exp. Assists (xA),Exp. Att. Points (xATT),Exp. Points (xPts),Exp. Involvement (xGI),Cost (£M),Points,Bonus Points,Baseline BPS,BPS,Threat,Creativity,Influence,Total Passes,Accurate Passes,Pass Completion (%),Opp. Half Passes,Opp. Half Accurate,Opp. Half Pass %,Final 3rd Passes,Final 3rd Accurate,Final 3rd Pass %,Throughballs (Tot.),Throughballs (Succ.),Touches (All),Touches (Box),Entries (Box),Fouls Won (Final 3rd),Penalty Box Entries,Fouls Won (Box),Fouls Made,Corners Taken,Set Piece Into Box,Freekicks (Indirect),Freekicks Taken,Freekicks (Accurate),Freekicks (Direct),Freekick Scored,Penalties Taken,Penalties Scored,Penalties Missed,Clean Sheets,Goals Conceded,Exp. Clean Sheets,Expected Goals Conceded,Shots Conceded,Shots In Box Conceded,Shots on Target Conceded,Headed Shots Conceded,Shots Conc. Set Pieces,Big Chances Conceded,Tackles (Tot.),Tackles (Won),Tackles Won (%),Recoveries,Clearances,Blocks,Interceptions,CBI,Shots Conc. Set Pieces.1,Wins,Saves,Yellow Cards,Second Yellows,Red Cards,Offsides,Errors (lead to Goal),Errors (lead to Shot),Own Goals,Names,Position,Team
Greenwood (F)LEE,3 (2),52,2.0,0.67,0.33,1.67,0.0,0.0,0.0,0.33,0.0,0.33,0.0,22,1.67,0.0,0.33,5.0,2.33,47,0.11,0.11,0.09,0.72,3.19,10,4.2,4.0,0.33,4.33,15.33,14.67,27.2,23.27,21.67,15.33,71,17.67,10.67,60,8.67,5.33,61,0.0,0.0,36.67,0.67,4.0,0.0,5.0,0.0,1.0,2.67,3.33,0.67,0.67,0.67,0.33,0.0,0.0,0.0,0.0,0.0,1.67,,2.51,11.33,9.67,6.33,1.67,0.33,4.67,1.0,0.33,33,4.33,0.0,0.33,0.33,0.67,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greenwood ,F,LEE
Gnonto (F)LEE,3 (2),36,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,11,1.0,0.0,0.33,1.33,0.67,50,0.0,0.0,0.16,0.48,2.64,8,5,2.0,0.0,6.67,9.67,0.67,14.7,12.67,9.0,6.0,67,7.33,4.67,64,4.33,3.0,69,0.33,0.33,17.67,0.33,0.0,0.33,1.67,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,,2.62,15.0,11.33,8.0,1.67,0.0,4.0,1.33,0.67,50,2.33,0.67,0.0,0.0,0.67,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gnonto ,F,LEE
Archer (F)AVL,3 (3),8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.65,0,4.2,1.0,0.0,1.33,1.33,0.0,0.03,0.07,1.0,0.67,67,0.33,0.33,100,0.33,0.33,100,0.0,0.0,2.67,0.0,0.33,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,,1.74,12.33,8.33,4.33,2.67,0.33,2.67,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,Archer ,F,AVL
Diego Costa (F)WOL,3,81,4.67,2.0,4.67,0.0,2.33,0.67,0.0,0.0,0.0,0.0,0.0,0,0.67,0.67,0.0,0.0,0.0,0,0.61,0.61,0.2,3.02,6.09,58,5.5,1.0,0.0,1.0,-2.0,80.0,8.3,2.67,7.67,4.67,61,6.0,3.33,56,3.33,2.0,60,0.0,0.0,19.0,7.33,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,,1.33,10.33,7.0,3.67,2.67,1.33,2.0,0.0,0.0,0,1.0,0.33,0.33,0.0,0.67,1.33,0.0,0.0,0.0,0.0,0.33,1.67,0.0,0.0,0.0,Diego Costa ,F,WOL
Mitrović (F)FUL,3,87,6.67,1.33,6.0,0.67,2.67,1.33,0.67,0.67,0.67,0.0,0.33,33,1.33,1.33,0.0,0.0,0.0,0,0.83,0.58,0.49,4.78,7.66,57,6.8,4.33,0.0,-2.67,13.33,88.67,17.9,21.07,23.0,15.67,68,16.33,10.33,63,10.67,5.67,53,0.33,0.0,42.0,9.33,3.33,0.0,1.67,0.0,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.67,0.67,,1.55,11.67,9.0,5.0,2.0,1.67,2.0,0.33,0.0,0,2.0,0.67,0.0,0.0,0.67,1.67,0.67,0.0,0.33,0.0,0.0,1.0,0.0,0.33,0.0,Mitrović ,F,FUL
Ronaldo (F)MUN,2,90,4.5,1.0,2.0,2.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0,0.5,0.5,0.1,2.25,4.66,46,10.2,1.5,0.0,1.5,1.5,41.5,3.35,5.2,22.0,18.5,84,14.5,10.0,69,8.0,6.0,75,0.5,0.0,33.5,4.0,1.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.5,,1.1,9.5,3.5,4.5,0.5,0.0,1.0,0.5,0.5,100,1.5,1.5,0.0,0.5,2.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,Ronaldo ,F,MUN
Surridge (F)NFO,2 (2),5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.04,1.5,1,4.7,1.0,0.0,3.0,3.0,3.0,0.0,2.0,1.0,0.0,0,0.5,0.0,0,0.5,0.0,0,0.0,0.0,2.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.01,7.0,6.0,1.0,1.5,0.5,1.5,0.5,0.0,0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Surridge ,F,NFO
Enciso (F)BHA,2 (2),39,2.0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.5,0.0,0.0,0,0.24,0.24,0.06,1.12,2.22,17,4.7,2.0,0.0,-2.0,2.5,24.5,0.4,4.0,7.0,4.0,57,3.5,1.5,43,2.5,1.0,40,0.0,0.0,16.5,1.0,1.5,0.0,0.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.3,11.5,7.0,4.5,1.5,0.0,1.0,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Enciso ,F,BHA
Dennis (F)NFO,2 (1),56,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,50,1.0,0.0,0.5,0.5,0.0,0,0.1,0.1,0.07,0.58,3.14,13,5.8,3.0,0.0,3.5,8.0,15.5,12.7,15.2,17.5,14.0,80,15.0,11.5,77,8.5,7.5,88,0.0,0.0,32.5,4.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,2.39,15.0,11.0,6.0,2.5,0.5,3.5,1.5,0.5,33,3.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dennis ,F,NFO
Martial (F)MUN,2 (1),48,1.5,1.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0,0.5,1.0,0.0,0.5,0.0,0,0.44,0.44,0.05,1.94,4.34,22,6.7,1.5,0.0,0.5,0.5,17.0,7.0,3.9,14.5,11.5,79,10.5,7.0,67,6.5,4.5,69,0.0,0.0,20.5,2.5,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,1.44,10.0,6.5,5.5,1.5,0.5,1.5,0.0,0.0,0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Martial ,F,MUN
Iheanacho (F)LEI,2 (2),12,1.0,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0.5,0.0,0.0,0.0,0.0,0,0.08,0.08,0.22,1.02,2.56,36,6.1,1.0,0.0,4.0,4.0,10.5,5.4,1.7,4.0,3.0,75,3.0,2.0,67,2.5,1.5,60,0.0,0.0,7.0,1.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.9,14.5,7.0,3.5,3.5,1.5,0.5,0.0,0.0,0,1.5,0.0,0.0,0.0,0.0,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iheanacho ,F,LEI
Nketiah (F)ARS,2 (2),17,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0.0,0.0,0.0,0.0,0,0.02,0.02,0.04,0.23,1.54,3,6.5,1.0,0.0,1.5,1.5,12.0,6.6,1.8,6.0,5.0,83,5.0,4.5,90,3.5,3.0,86,0.0,0.0,11.0,2.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.66,7.5,3.5,2.5,1.0,0.0,0.5,0.5,0.0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nketiah ,F,ARS
Mateo Joseph (F)LEE,1 (1),1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.17,0,4.5,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.16,14.0,11.0,8.0,0.0,0.0,6.0,0.0,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mateo Joseph ,F,LEE
Richarlison (F)TOT,1,69,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0,0.49,0.49,0.12,2.29,5.58,19,8.4,2.0,0.0,2.0,2.0,37.0,15.2,5.8,20.0,17.0,85,10.0,10.0,100,6.0,6.0,100,1.0,1.0,31.0,3.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,2.12,12.0,9.0,5.0,3.0,3.0,4.0,0.0,0.0,0,3.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Richarlison ,F,TOT
Mara (F)SOU,1 (1),4,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.01,0.01,0.01,0.06,1.41,1,5.3,1.0,0.0,0.0,0.0,4.0,0.3,0.0,2.0,2.0,100,1.0,1.0,100,1.0,1.0,100,0.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,12.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mara ,F,SOU
Cannon (F)EVE,1 (1),16,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.16,0.16,0.04,0.78,2.9,20,4.5,1.0,0.0,3.0,3.0,19.0,1.5,3.0,3.0,2.0,67,3.0,2.0,67,3.0,2.0,67,0.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.54,16.0,12.0,9.0,5.0,1.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cannon ,F,EVE
