Name,App.,Minutes,Shots,Shots on Target,Shots in Box,Shots Outside Box,Headed Attempts,Big Chance,Big Chance Created,Goals,Goals inside Box,Goals outside Box,Headed Goal,Goal Involvement,Key Pass,Big Chance Created.1,Assists,Crosses (Tot.),Crosses (Succ.),Crosses Succ. %,Exp. Goals (xG),Non Penalty xG (NPxG),Exp. Assists (xA),Exp. Att. Points (xATT),Exp. Points (xPts),Exp. Involvement (xGI),Cost (£M),Points,Bonus Points,Baseline BPS,BPS,Threat,Creativity,Influence,Total Passes,Accurate Passes,Pass Completion (%),Opp. Half Passes,Opp. Half Accurate,Opp. Half Pass %,Final 3rd Passes,Final 3rd Accurate,Final 3rd Pass %,Throughballs (Tot.),Throughballs (Succ.),Touches (All),Touches (Box),Entries (Box),Fouls Won (Final 3rd),Penalty Box Entries,Fouls Won (Box),Fouls Made,Corners Taken,Set Piece Into Box,Freekicks (Indirect),Freekicks Taken,Freekicks (Accurate),Freekicks (Direct),Freekick Scored,Penalties Taken,Penalties Scored,Penalties Missed,Clean Sheets,Goals Conceded,Exp. Clean Sheets,Expected Goals Conceded,Shots Conceded,Shots In Box Conceded,Shots on Target Conceded,Headed Shots Conceded,Shots Conc. Set Pieces,Big Chances Conceded,Tackles (Tot.),Tackles (Won),Tackles Won (%),Recoveries,Clearances,Blocks,Interceptions,CBI,Shots Conc. Set Pieces.1,Wins,Saves,Yellow Cards,Second Yellows,Red Cards,Offsides,Errors (lead to Goal),Errors (lead to Shot),Own Goals,Names,Position,Team
Podence (M)WOL,3 (1),52,1.33,0.67,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,1.33,0.0,0.33,1.67,0.33,20,0.14,0.14,0.11,1.03,2.63,25,5.3,2.0,0.0,4.33,7.33,28.0,15.9,10.47,14.33,10.33,72,11.33,7.0,62,7.33,4.33,59,0.33,0.0,30.33,3.33,0.67,0.0,3.67,0.0,1.67,2.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,,1.59,15.0,10.33,5.0,4.0,1.0,2.0,1.67,0.67,40,3.67,0.67,0.0,0.33,1.0,1.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,Podence ,M,WOL
Bowen (M)WHU,3,90,1.67,0.67,1.67,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0,1.0,0.33,0.0,5.33,1.0,19,0.24,0.24,0.1,1.52,4.12,38,8,2.0,0.0,4.0,4.0,31.0,17.17,5.8,21.33,15.67,73,20.67,11.33,55,9.33,5.33,57,0.33,0.0,41.0,3.67,4.0,0.0,5.67,0.0,0.33,3.0,3.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,,1.62,13.33,7.67,5.0,1.33,0.33,2.0,0.33,0.33,100,4.67,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Bowen ,M,WHU
Mac Allister (M)BHA,3,90,2.0,1.0,0.33,1.67,0.0,0.33,0.33,0.33,0.33,0.0,0.0,12,2.33,0.33,0.0,2.33,1.0,43,0.24,0.24,0.23,1.9,4.77,25,5.4,4.33,0.67,18.0,24.0,11.33,32.37,25.0,54.33,50.0,92,27.0,23.33,86,11.33,10.67,94,0.0,0.0,70.0,0.33,3.33,0.33,3.33,0.0,0.67,1.33,1.33,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.67,,1.45,10.33,6.67,4.67,1.33,0.33,1.33,2.67,2.33,87,7.0,0.0,0.0,1.67,1.67,0.33,0.67,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,Mac Allister ,M,BHA
Eze (M)CRY,3,77,2.67,0.67,1.0,1.67,0.0,0.0,0.33,0.0,0.0,0.0,0.0,33,1.33,0.0,0.33,2.33,0.67,29,0.12,0.12,0.21,1.25,4.06,32,5.7,3.67,0.33,8.67,11.67,19.33,20.83,10.93,33.0,29.0,88,27.33,22.33,82,17.33,14.0,81,0.0,0.0,49.0,4.0,4.67,0.33,3.33,0.0,1.0,2.67,2.0,1.0,1.0,0.33,0.67,0.0,0.0,0.0,0.0,0.33,0.67,,0.92,9.33,6.67,2.67,1.67,1.67,1.33,1.33,0.67,50,4.67,0.33,0.0,0.0,0.33,1.67,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eze ,M,CRY
Rodrigo (M)LEE,3,74,2.67,1.67,2.33,0.33,0.33,1.33,0.0,1.33,1.33,0.0,0.0,44,0.67,1.33,0.0,1.0,0.33,33,0.77,0.52,0.11,4.2,6.72,47,6.3,8.67,0.33,5.33,29.33,41.67,11.8,49.27,21.67,16.0,74,11.0,7.67,70,7.0,4.67,67,0.33,0.0,31.67,3.67,1.67,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.33,0.0,0.0,2.67,,2.62,15.0,11.33,8.0,1.67,0.0,4.0,0.67,0.33,49,2.33,0.67,0.33,0.0,1.0,0.0,0.67,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,Rodrigo ,M,LEE
Thiago (M)LIV,3,90,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.33,0.0,0.0,0.33,0.0,0,0.01,0.01,0.06,0.24,3.0,3,5.2,2.0,0.0,16.0,16.0,6.33,20.43,20.8,82.33,73.67,89,41.0,33.67,82,17.67,14.0,79,0.67,0.67,98.0,0.33,9.67,0.0,1.33,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,,1.86,12.33,9.33,5.33,3.67,1.33,3.0,4.33,2.0,46,8.33,1.0,0.0,0.33,1.33,1.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Thiago ,M,LIV
Gallagher (M)CHE,3 (1),65,1.0,1.0,1.0,0.0,0.33,0.0,0.33,0.0,0.0,0.0,0.0,100,1.0,0.0,0.33,2.67,0.67,25,0.16,0.16,0.19,1.39,3.4,48,5.7,2.33,0.0,8.67,11.67,17.0,15.53,17.6,26.0,21.67,83,17.33,13.0,75,7.67,6.67,87,0.0,0.0,43.0,1.0,2.0,0.0,2.67,0.0,1.0,0.33,0.67,0.33,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,1.33,,1.73,14.33,11.0,4.67,2.67,0.67,2.67,1.33,1.0,75,4.33,1.33,0.33,0.67,2.33,0.67,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,Gallagher ,M,CHE
Ramsey (M)AVL,3 (1),62,0.67,0.33,0.33,0.33,0.0,0.0,0.33,0.33,0.33,0.0,0.0,60,0.33,0.0,0.67,0.33,0.0,0,0.06,0.06,0.16,0.78,3.1,31,5.2,5.67,1.0,5.33,17.33,9.67,4.83,20.4,18.33,14.33,78,10.0,7.33,73,5.33,3.67,69,0.0,0.0,29.0,1.0,1.67,0.33,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.79,11.67,8.0,4.0,3.0,0.33,3.0,2.33,0.67,29,1.67,0.67,0.0,0.33,1.0,0.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,Ramsey ,M,AVL
Partey (M)ARS,3,90,2.0,0.33,1.0,1.0,1.0,0.33,0.0,0.33,0.0,0.33,0.0,12,0.67,0.33,0.0,0.33,0.0,0,0.17,0.17,0.05,1.0,3.69,11,4.8,4.67,0.33,12.0,18.0,15.0,12.47,23.47,76.67,69.0,90,44.0,37.67,86,22.33,18.0,81,0.67,0.33,89.67,1.0,11.67,0.0,4.67,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.38,7.0,4.0,1.67,0.67,0.0,0.0,2.33,1.0,43,7.67,1.67,0.0,0.33,2.0,0.0,1.0,0.0,0.33,0.0,0.0,0.0,0.0,0.33,0.0,Partey ,M,ARS
Benrahma (M)WHU,3,81,2.33,1.33,0.67,1.67,0.0,0.0,0.0,0.33,0.0,0.33,0.0,100,1.33,0.0,0.0,2.0,0.33,17,0.22,0.22,0.1,1.36,4.07,35,5.6,3.67,0.0,9.67,15.67,23.33,17.83,25.4,27.33,24.0,88,19.0,15.0,79,12.67,10.33,82,0.0,0.0,48.67,2.67,2.0,0.33,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,,1.62,13.33,7.67,5.0,1.33,0.33,2.0,1.33,0.67,50,6.33,0.33,0.0,1.0,1.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benrahma ,M,WHU
Ødegaard (M)ARS,3,89,2.33,1.33,2.0,0.33,0.33,0.67,0.33,1.0,1.0,0.0,0.0,38,2.33,0.67,0.0,6.0,1.0,17,0.45,0.45,0.3,3.15,6.22,35,6.4,9.67,1.67,10.67,28.67,45.0,34.3,42.87,40.33,33.67,83,38.33,27.0,70,20.33,16.0,79,0.0,0.0,59.33,5.0,4.67,0.0,9.67,0.0,1.33,2.33,3.67,1.67,1.67,0.33,0.33,0.0,0.0,0.0,0.0,1.0,0.0,,0.38,7.0,4.0,1.67,0.67,0.0,0.0,1.0,0.0,0,4.0,0.33,0.33,0.33,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ødegaard ,M,ARS
Caicedo (M)BHA,3,90,0.67,0.0,0.33,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.33,0.67,50,0.01,0.01,0.17,0.56,2.92,10,5,1.67,0.0,12.0,12.0,5.33,18.03,13.73,57.67,50.33,87,34.0,28.33,83,16.33,13.67,84,0.33,0.33,76.0,1.0,8.0,0.0,4.0,0.0,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,,1.45,10.33,6.67,4.67,1.33,0.33,1.33,3.33,1.33,40,5.33,0.33,0.0,1.33,1.67,0.33,0.67,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,Caicedo ,M,BHA
Summerville (M)LEE,3,89,2.0,1.33,1.67,0.33,0.0,1.0,0.0,1.0,1.0,0.0,0.0,44,1.33,1.0,0.33,1.33,0.0,0,0.52,0.52,0.12,2.95,5.49,34,4.4,9.0,1.33,10.67,31.67,33.33,17.77,44.4,31.33,24.67,79,25.33,19.0,75,15.33,11.67,76,0.0,0.0,55.0,2.67,2.33,1.0,2.67,0.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,,2.62,15.0,11.33,8.0,1.67,0.0,4.0,2.33,1.67,72,4.67,0.33,0.0,0.67,1.0,0.0,0.67,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,Summerville ,M,LEE
Elanga (M)MUN,3 (1),47,1.33,0.67,1.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.67,0.33,49,0.12,0.12,0.04,0.72,2.64,8,4.7,1.67,0.0,3.33,3.33,18.0,3.0,3.33,12.33,10.0,81,9.33,7.0,75,7.0,5.33,76,0.0,0.0,19.67,3.67,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,,1.38,11.0,5.67,5.33,1.33,0.33,1.33,0.0,0.0,0,2.0,0.33,0.0,0.0,0.33,0.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Elanga ,M,MUN
Dasilva (M)BRE,3 (1),55,1.0,0.0,0.0,1.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,20,0.67,0.0,0.33,0.67,0.33,49,0.02,0.02,0.29,0.94,3.31,16,4.2,2.67,0.0,10.67,13.67,7.67,9.8,11.13,27.67,24.67,89,12.33,9.67,78,8.67,6.67,77,0.0,0.0,37.0,1.0,4.67,0.33,1.67,0.0,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,,1.58,19.0,10.67,5.67,3.0,0.33,1.33,1.67,0.33,20,1.67,0.33,0.0,0.0,0.33,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dasilva ,M,BRE
Janelt (M)BRE,3,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.02,1.97,0,5.5,1.33,0.0,6.67,6.67,1.33,0.83,5.53,25.0,20.0,80,11.67,8.0,69,5.33,3.33,62,0.0,0.0,31.0,0.67,3.33,0.0,0.67,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.58,19.0,10.67,5.67,3.0,0.33,1.33,1.0,0.67,67,5.0,1.67,0.33,0.33,2.33,0.33,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,Janelt ,M,BRE
Jensen (M)BRE,3,71,0.33,0.0,0.0,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.0,20,0.67,0.0,0.33,3.33,0.67,20,0.01,0.01,0.16,0.51,2.42,9,4.8,2.33,0.0,4.67,7.67,4.0,12.67,9.47,26.67,17.67,66,17.0,8.0,47,11.33,5.67,50,0.67,0.33,43.67,1.67,5.67,0.0,5.33,0.0,1.0,1.33,1.33,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,,1.58,19.0,10.67,5.67,3.0,0.33,1.33,1.0,0.33,33,2.33,0.67,0.0,0.33,1.0,0.33,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,Jensen ,M,BRE
Olise (M)CRY,3,88,1.67,0.33,1.0,0.67,0.0,0.0,0.0,0.33,0.33,0.0,0.0,33,1.67,0.0,0.0,6.0,1.0,17,0.09,0.09,0.11,0.8,3.67,20,5.4,5.0,1.0,12.67,18.67,25.0,27.83,22.47,52.67,42.33,80,47.33,33.0,70,26.67,19.0,71,0.0,0.0,74.0,4.33,7.33,0.33,10.0,0.0,1.33,2.67,2.67,0.67,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,,0.92,9.33,6.67,2.67,1.67,1.67,1.33,1.33,0.33,25,6.0,1.33,0.0,0.0,1.33,1.67,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,Olise ,M,CRY
Onyeka (M)BRE,3 (2),46,0.33,0.33,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0,0.33,0.33,0.0,0.0,0.0,0,0.15,0.15,0.03,0.83,2.79,9,4.8,1.33,0.0,4.67,4.67,7.0,3.87,8.4,13.0,9.0,69,7.0,4.33,62,4.0,2.67,67,0.0,0.0,21.0,1.0,2.0,0.0,0.67,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,,1.58,19.0,10.67,5.67,3.0,0.33,1.33,1.0,0.67,67,4.33,1.0,0.67,0.67,2.33,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Onyeka ,M,BRE
Bailey (M)AVL,3 (1),49,0.67,0.67,0.33,0.33,0.0,0.33,0.0,0.33,0.33,0.0,0.0,20,0.67,0.33,0.0,1.33,0.33,25,0.2,0.2,0.05,1.17,2.79,36,4.5,3.0,0.33,1.0,7.0,12.67,8.83,14.47,10.33,6.33,61,9.0,4.33,48,6.0,3.33,56,0.0,0.0,22.0,2.67,1.0,0.0,1.67,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,,1.79,11.67,8.0,4.0,3.0,0.33,3.0,0.33,0.0,0,2.67,0.33,0.0,0.33,0.67,0.33,0.67,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,Bailey ,M,AVL
Dewsbury-Hall (M)LEI,3,63,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.33,0.0,0.0,1.0,0.0,0,0.02,0.02,0.1,0.37,2.72,6,4.9,2.33,0.0,9.0,9.0,8.0,26.9,7.93,26.67,21.33,80,17.0,11.67,69,11.33,7.67,68,0.33,0.33,38.0,1.33,4.67,0.0,2.67,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,,1.09,15.0,10.0,4.33,5.0,0.67,0.67,0.0,0.0,0,4.0,0.33,0.33,0.33,1.0,0.67,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dewsbury-Hall ,M,LEI
Edozie (M)SOU,3 (3),24,0.33,0.33,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0,0.33,0.33,0.0,0.67,0.0,0,0.15,0.15,0.03,0.87,2.47,11,4.7,1.0,0.0,3.0,3.0,9.0,4.9,4.33,9.67,7.33,76,6.33,4.0,63,3.33,2.33,70,0.0,0.0,18.0,2.0,0.0,0.33,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,,1.84,11.33,7.33,4.67,3.33,0.33,3.33,0.67,0.67,100,0.33,0.33,0.0,0.33,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edozie ,M,SOU
Wissa (M)BRE,3 (1),60,1.0,0.33,0.67,0.33,0.0,0.33,0.0,0.33,0.0,0.33,0.0,40,0.67,0.33,0.33,0.67,0.0,0,0.17,0.17,0.05,1.0,3.28,12,5.3,5.0,0.67,4.0,13.0,15.0,8.4,16.6,14.67,12.0,82,10.33,7.33,71,7.0,5.0,71,0.0,0.0,26.0,3.0,2.0,0.67,1.0,0.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.58,19.0,10.67,5.67,3.0,0.33,1.33,1.33,0.67,50,2.0,0.67,0.0,0.67,1.33,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wissa ,M,BRE
Bruno Guimarães (M)NEW,3,87,1.0,0.33,0.33,0.67,0.0,0.0,0.0,0.33,0.0,0.33,0.0,11,0.67,0.0,0.0,0.67,0.0,0,0.07,0.07,0.05,0.47,3.37,6,5.7,4.33,0.0,9.33,15.33,11.67,13.2,23.13,64.33,50.33,78,39.33,29.0,74,19.67,13.0,66,0.67,0.0,82.33,0.67,8.33,0.0,4.33,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.33,,0.7,8.0,5.33,2.33,1.67,0.33,0.67,1.67,1.33,80,10.67,0.33,0.67,1.67,2.67,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,Bruno Guimarães ,M,NEW
Bentancur (M)TOT,3 (1),70,1.67,1.33,1.67,0.0,0.67,0.67,0.0,1.0,1.0,0.0,0.0,38,0.33,0.67,0.0,2.0,0.67,34,0.43,0.43,0.09,2.4,4.6,21,5.4,8.0,1.67,14.33,32.33,34.67,8.83,46.13,45.0,38.0,84,27.33,21.33,78,13.33,10.67,80,0.0,0.0,60.33,2.0,6.0,0.0,2.67,0.0,1.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,,1.69,10.33,7.0,5.0,2.0,1.0,2.67,2.0,0.67,34,9.0,0.33,0.0,1.0,1.33,1.0,0.67,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,Bentancur ,M,TOT
Palhinha (M)FUL,3,90,0.67,0.33,0.67,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.06,0.06,0.02,0.33,3.06,5,5,2.33,0.0,10.33,10.33,7.0,1.63,17.13,31.0,24.33,78,17.33,13.0,75,8.33,6.0,72,0.0,0.0,46.33,0.67,4.67,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.33,,2.49,13.0,10.33,6.0,2.67,1.0,4.33,5.33,3.33,62,5.67,1.67,0.33,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Palhinha ,M,FUL
Roca (M)LEE,3,74,1.0,0.67,0.33,0.67,0.0,0.0,0.33,0.0,0.0,0.0,0.0,11,0.67,0.0,0.33,2.0,0.33,17,0.11,0.11,0.18,1.09,3.11,15,4.8,2.33,0.0,9.0,12.0,13.33,10.6,15.13,35.67,30.0,84,28.0,22.0,79,14.0,11.0,79,0.0,0.0,45.0,0.67,9.0,0.0,2.33,0.0,1.0,0.67,0.67,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,2.0,,2.62,15.0,11.33,8.0,1.67,0.0,4.0,2.0,0.67,34,6.0,0.67,0.0,0.67,1.33,0.0,0.67,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,Roca ,M,LEE
Aaronson (M)LEE,3,88,2.0,0.0,1.33,0.67,0.33,0.33,0.67,0.0,0.0,0.0,0.0,11,1.33,0.33,0.33,3.67,0.0,0,0.14,0.14,0.34,1.76,4.42,26,5.5,3.0,0.0,6.67,9.67,23.67,20.4,10.07,31.33,27.33,87,29.67,23.0,78,16.33,14.0,86,0.33,0.0,54.33,4.33,2.67,1.0,4.33,0.0,0.67,2.33,2.67,0.67,0.67,0.0,0.33,0.0,0.0,0.0,0.0,0.0,2.67,,2.62,15.0,11.33,8.0,1.67,0.0,4.0,1.33,0.0,0,4.0,1.0,0.0,0.0,1.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aaronson ,M,LEE
Yates (M)NFO,3,90,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0,0.01,0.01,0.01,0.05,2.08,1,5,1.67,0.0,7.67,7.67,3.0,1.07,11.2,29.33,21.67,74,12.0,7.0,58,5.67,3.33,59,0.0,0.0,43.67,1.33,3.67,0.0,0.0,0.0,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2.33,,1.84,12.67,10.0,4.0,2.33,0.67,2.67,2.67,2.0,75,6.67,3.0,0.33,0.33,3.67,0.67,0.33,0.0,0.67,0.0,0.0,0.33,0.0,0.0,0.0,Yates ,M,NFO
Adams (M)LEE,3,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.67,0.0,0.0,0.33,0.0,0,0.0,0.0,0.02,0.07,2.81,1,4.9,1.0,0.0,13.67,10.67,0.0,10.23,11.47,52.33,44.0,84,34.67,28.67,83,15.0,11.0,73,0.0,0.0,65.0,0.0,9.0,0.33,1.33,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,,2.62,15.0,11.33,8.0,1.67,0.0,4.0,3.67,2.33,63,9.67,1.33,0.0,1.0,2.33,0.0,0.67,0.0,0.0,0.33,0.33,0.0,0.0,0.0,0.0,Adams ,M,LEE
Aribo (M)SOU,3 (2),41,0.33,0.33,0.33,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0,0.67,0.0,0.0,0.67,0.0,0,0.06,0.06,0.16,0.78,2.78,13,5.2,1.33,0.0,8.0,8.0,7.67,8.6,7.13,17.33,14.0,81,14.0,10.0,71,9.67,6.67,69,0.0,0.0,25.67,1.33,2.0,0.33,2.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,,1.84,11.33,7.33,4.67,3.33,0.33,3.33,1.33,1.33,100,2.67,0.67,0.0,0.0,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aribo ,M,SOU
O'Brien (M)NFO,3 (3),12,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.33,0.0,0,0.0,0.0,0.0,0.01,1.61,0,4.8,1.0,0.0,2.67,2.67,0.33,0.63,1.67,6.33,4.67,74,5.67,3.67,65,3.33,2.0,60,0.0,0.0,8.67,0.0,2.67,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,,1.84,12.67,10.0,4.0,2.33,0.67,2.67,0.0,0.0,0,0.67,0.0,0.33,0.0,0.33,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O'Brien ,M,NFO
Tavernier (M)BOU,3,82,2.67,2.33,2.0,0.67,0.33,1.0,0.67,0.67,0.67,0.0,0.0,75,1.67,1.0,1.33,2.67,0.67,25,0.67,0.67,0.41,4.58,7.42,56,4.9,11.67,2.0,8.0,32.0,46.67,22.1,57.93,25.67,19.0,74,16.67,10.33,62,9.0,5.67,63,0.33,0.0,51.67,5.67,3.67,0.33,4.0,0.0,1.67,1.33,1.67,0.67,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2.0,,1.65,18.67,13.0,4.67,6.0,1.33,1.67,1.67,1.33,80,6.33,1.33,0.0,0.33,1.67,1.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tavernier ,M,BOU
Onana (M)EVE,3,75,1.33,0.0,1.33,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.67,0.0,0.0,0.0,0.0,0,0.01,0.01,0.04,0.17,2.39,4,4.8,2.0,0.0,4.0,4.0,6.0,9.57,5.13,27.0,23.67,88,16.0,14.33,90,9.0,7.67,85,0.0,0.0,42.33,2.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.33,,2.18,20.67,14.67,7.67,4.0,0.67,2.33,2.0,0.67,34,5.0,1.0,0.0,0.33,1.33,0.67,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,Onana ,M,EVE
Guedes (M)WOL,3 (1),57,2.33,1.0,1.67,0.67,0.33,0.33,0.0,0.33,0.33,0.0,0.0,33,0.33,0.33,0.0,3.33,0.33,10,0.28,0.28,0.07,1.61,3.95,35,5.9,3.33,0.0,5.33,11.33,28.33,6.67,15.07,13.67,10.67,78,13.33,8.33,62,6.0,4.33,72,0.0,0.0,27.33,3.33,1.33,0.33,3.67,0.0,1.0,2.33,2.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,1.33,,1.59,15.0,10.33,5.0,4.0,1.0,2.0,1.33,1.0,75,4.0,0.0,0.0,0.33,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,Guedes ,M,WOL
Freuler (M)NFO,3,86,0.33,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.33,0.0,0.0,0.67,0.0,0,0.05,0.05,0.02,0.29,3.03,6,4.9,2.33,0.0,9.0,9.0,3.0,4.93,12.4,39.67,30.33,76,20.33,13.67,67,11.67,7.33,63,0.0,0.0,49.0,0.33,7.0,0.0,1.67,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2.33,,1.84,12.67,10.0,4.0,2.33,0.67,2.67,2.0,1.0,50,4.67,1.67,0.33,1.0,3.0,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Freuler ,M,NFO
